generation,best_fitness,average_fitness,plus_1_std,minus_1_std
149,222146.97065450347,119931.94152284089,222399.95311222982,17463.929933451975
150,222146.97065450347,104652.99963118134,294548.04162137076,-85242.04235900809
151,222146.97065450347,107092.87649516469,229020.3237869775,-14834.570796648113
152,222146.97065450347,112168.92334456118,224785.25079910218,-447.4041099798342
153,222146.97065450347,103977.61410829578,217117.6610209824,-9162.432804390846
154,222146.97065450347,93972.2583771612,225091.66324485317,-37147.14649053078
155,222146.97065450347,92780.55542775898,229903.87119895493,-44342.76034343697
156,222146.97065450347,99247.34873560531,241239.9473653724,-42745.249894161796
157,222146.97065450347,71091.58326565853,272142.9318732787,-129959.76534196161
158,222146.97065450347,89653.06992947143,253719.42181754083,-74413.28195859796
159,222146.97065450347,92305.50691513871,206191.19201094506,-21580.178180667644
160,222146.97065450347,102056.33013259129,224994.25829516005,-20881.598029977467
161,222146.97065450347,104309.75366408666,201022.05895068275,7597.4483774905675
162,222146.97065450347,101551.13890175824,217856.95614549879,-14754.67834198229
163,222146.97065450347,111195.66449480943,221879.2385807669,512.0904088519746
164,222146.97065450347,99862.6234091506,216166.50532567032,-16441.258507369115
165,222146.97065450347,100924.44635665957,204771.713452284,-2922.820738964874
166,222146.97065450347,108563.82229799773,239464.208482925,-22336.563886929536
